Nombre de Cooperativa,Name Mes,#Mes,Año,Afiliado Hombres,Afiliados Mujeres,Personas Jurídicas,Menores Ahorrantes,Total Afiliados ,Cooperativa,Cierre
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Agosto ,8,2022,117720,157919,82,17334,293055,SAGRADA FAMILIA,2022-08
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Septiembre ,9,2022,117787,158097,82,17361,293327,SAGRADA FAMILIA,2022-09
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Octubre,10,2022,117935,158486,82,17409,293912,SAGRADA FAMILIA,2022-10
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Noviembre ,11,2022,117974,158510,82,17413,293979,SAGRADA FAMILIA,2022-11
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Diciembre,12,2022,118004,158582,82,17452,294120,SAGRADA FAMILIA,2022-12
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Enero,1,2023,118246,158942,82,17522,294792,SAGRADA FAMILIA,2023-01
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Febrero,2,2023,118246,158942,82,17522,294792,SAGRADA FAMILIA,2023-02
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Marzo ,3,2023,118488,159466,83,17634,295671,SAGRADA FAMILIA,2023-03
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Abril ,4,2023,118607,159674,83,17651,296015,SAGRADA FAMILIA,2023-04
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Mayo,5,2023,118812,160056,84,17688,296640,SAGRADA FAMILIA,2023-05
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Junio,6,2023,119097,160519,85,17722,297423,SAGRADA FAMILIA,2023-06
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Julio ,7,2023,119479,160929,84,17758,298250,SAGRADA FAMILIA,2023-07
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Agosto,8,2023,119687,161184,84,17782,298737,SAGRADA FAMILIA,2023-08
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Septiembre,9,2023,119939,161451,84,17812,299286,SAGRADA FAMILIA,2023-09
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Octubre ,10,2023,120072,161545,85,17824,299526,SAGRADA FAMILIA,2023-10
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Noviembre,11,2023,120112,161616,85,17812,299625,SAGRADA FAMILIA,2023-11
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Diciembre,12,2023,120192,161713,85,17838,299828,SAGRADA FAMILIA,2023-12
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Enero,1,2024,120583,162365,85,17893,300926,SAGRADA FAMILIA,2024-01
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Febrero,2,2024,120946,162792,86,17913,301737,SAGRADA FAMILIA,2024-02
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Marzo,3,2024,121357,163152,85,17927,302521,SAGRADA FAMILIA,2024-03
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Abril,4,2024,121733,163627,86,17952,303398,SAGRADA FAMILIA,2024-04
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Mayo,5,2024,122121,163959,87,17940,304107,SAGRADA FAMILIA,2024-05
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Junio,6,2024,122556,164454,88,17980,305078,SAGRADA FAMILIA,2024-06
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Julio,7,2024,122994,164952,89,17995,306030,SAGRADA FAMILIA,2024-07
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Agosto,8,2024,123403,165359,89,17983,306834,SAGRADA FAMILIA,2024-08
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Septiembre,9,2024,123776,165776,89,18020,307661,SAGRADA FAMILIA,2024-09
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Octubre,10,2024,124313,166266,89,18064,308732,SAGRADA FAMILIA,2024-10
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Noviembre,11,2024,124531,166650,89,18091,309361,SAGRADA FAMILIA,2024-11
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Diciembre,12,2024,124741,167020,89,18139,309989,SAGRADA FAMILIA,2024-12
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Enero,1,2025,125314,167818,89,18244,311465,SAGRADA FAMILIA,2025-01
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Febrero,2,2025,125707,168465,88,18294,312554,SAGRADA FAMILIA,2025-02
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Marzo,3,2025,126231,169185,89,18325,313830,SAGRADA FAMILIA,2025-03
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Abril,4,2025,126490,169617,89,18333,314529,SAGRADA FAMILIA,2025-04
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Mayo,5,2025,126896,170107,90,18360,315453,SAGRADA FAMILIA,2025-05
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Junio,6,2025,127481,170774,90,18408,316753,SAGRADA FAMILIA,2025-06
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Julio,7,2025,127964,171375,91,18467,317897,SAGRADA FAMILIA,2025-07
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Agosto,8,2025,128279,171810,93,18482,318664,SAGRADA FAMILIA,2025-08
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Septiembre,9,2025,128478,172134,94,18937,319643,SAGRADA FAMILIA,2025-09
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Octubre,10,2025,128717,172425,93,18510,319745,SAGRADA FAMILIA,2025-10
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Noviembre,11,2025,128853,172720,95,18521,320189,SAGRADA FAMILIA,2025-11
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Diciembre,12,2025,127250,170970,95,18595,316910,SAGRADA FAMILIA,2025-12
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Enero,1,2026,124931,168517,95,18706,312249,SAGRADA FAMILIA,2026-01
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Febrero,2,2026,125436,169116,95,18756,313403,SAGRADA FAMILIA,2026-02
"Cooperativa de Ahorro y Crédito Sagrada Familia, Limitada",Marzo,3,2026,128933,169718,96,18770,317517,SAGRADA FAMILIA,2026-03
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Marzo,3,2019,2669,2253,65,295,5282,SAN ANDRES,2019-03
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Junio,6,2019,2688,2272,67,303,5330,SAN ANDRES,2019-06
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Septiembre,9,2019,2680,2280,67,303,5330,SAN ANDRES,2019-09
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Diciembre,12,2019,2634,2221,63,298,5216,SAN ANDRES,2019-12
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Diciembre,12,2019,2634,2221,63,298,5216,SAN ANDRES,2019-12
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Marzo,3,2020,1458,1427,49,292,3226,SAN ANDRES,2020-03
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Junio,6,2020,1472,1463,289,49,3273,SAN ANDRES,2020-06
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Septiembre,9,2020,1473,1473,286,49,3281,SAN ANDRES,2020-09
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Diciembre,12,2020,1481,1495,48,289,3313,SAN ANDRES,2020-12
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Marzo,3,2021,1505,1530,48,287,3370,SAN ANDRES,2021-03
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Junio,6,2021,1535,1606,51,284,3476,SAN ANDRES,2021-06
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Septiembre,9,2021,,,,,0,SAN ANDRES,2021-09
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Marzo,3,2022,1609,1759,56,281,3705,SAN ANDRES,2022-03
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Abril,4,2022,1611,1785,54,280,3730,SAN ANDRES,2022-04
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Mayo,5,2022,1607,1798,51,280,3736,SAN ANDRES,2022-05
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Junio,6,2022,1616,1810,50,280,3756,SAN ANDRES,2022-06
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Julio,7,2022,1618,1819,50,279,3766,SAN ANDRES,2022-07
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Agosto,8,2022,1624,1825,49,276,3774,SAN ANDRES,2022-08
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Septiembre,9,2022,1616,1833,47,277,3773,SAN ANDRES,2022-09
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Octubre,10,2022,1624,1839,47,277,3787,SAN ANDRES,2022-10
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Noviembre,11,2022,1632,1843,46,275,3796,SAN ANDRES,2022-11
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Diciembre,12,2022,1629,1848,44,272,3793,SAN ANDRES,2022-12
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Enero,1,2023,1640,1860,45,269,3814,SAN ANDRES,2023-01
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Febrero,2,2023,1640,1860,45,269,3814,SAN ANDRES,2023-02
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Marzo,3,2023,1650,1886,46,269,3851,SAN ANDRES,2023-03
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Abril,4,2023,1560,1981,55,267,3863,SAN ANDRES,2023-04
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Mayo,5,2023,1550,1998,54,267,3869,SAN ANDRES,2023-05
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Junio,6,2023,1557,2013,54,266,3890,SAN ANDRES,2023-06
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Julio,7,2023,1563,2029,53,266,3911,SAN ANDRES,2023-07
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Agosto,8,2023,1567,2039,53,265,3924,SAN ANDRES,2023-08
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Septiembre,9,2023,1562,2053,53,265,3933,SAN ANDRES,2023-09
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Octubre,10,2023,1566,2063,53,262,3944,SAN ANDRES,2023-10
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Noviembre,11,2023,1572,2067,53,261,3953,SAN ANDRES,2023-11
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Diciembre,12,2023,1588,2088,52,260,3988,SAN ANDRES,2023-12
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Enero,1,2024,1603,2112,51,262,4028,SAN ANDRES,2024-01
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Febrero,2,2024,1614,2126,51,262,4053,SAN ANDRES,2024-02
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Marzo,3,2024,1623,2133,51,262,4069,SAN ANDRES,2024-03
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Abril,4,2024,1632,2150,51,265,4098,SAN ANDRES,2024-04
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Mayo,5,2024,1645,2177,52,268,4142,SAN ANDRES,2024-05
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Junio,6,2024,1640,2189,52,268,4149,SAN ANDRES,2024-06
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Julio,7,2024,1646,2194,52,271,4163,SAN ANDRES,2024-07
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Agosto,8,2024,1656,2206,52,274,4188,SAN ANDRES,2024-08
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Septiembre,9,2024,1657,2211,52,282,4202,SAN ANDRES,2024-09
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Octubre,10,2024,1669,2229,51,204,4153,SAN ANDRES,2024-10
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Noviembre,11,2024,1682,2250,50,208,4190,SAN ANDRES,2024-11
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Diciembre,12,2024,1694,2260,51,208,4213,SAN ANDRES,2024-12
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Enero,1,2025,1711,2282,51,207,4251,SAN ANDRES,2025-01
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Febrero,2,2025,1724,2303,50,210,4287,SAN ANDRES,2025-02
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Marzo,3,2025,1740,2321,50,212,4323,SAN ANDRES,2025-03
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Abril,4,2025,1756,2353,49,211,4369,SAN ANDRES,2025-04
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Mayo,5,2025,1763,2360,49,216,4388,SAN ANDRES,2025-05
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Junio,6,2025,1774,2369,49,216,4408,SAN ANDRES,2025-06
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Julio,7,2025,1789,2385,49,219,4442,SAN ANDRES,2025-07
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Agosto,8,2025,1787,2379,49,218,4433,SAN ANDRES,2025-08
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Septiembre,9,2025,1795,2399,48,224,4466,SAN ANDRES,2025-09
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Octubre,10,2025,1802,2407,48,236,4493,SAN ANDRES,2025-10
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Noviembre,11,2025,1811,2424,48,234,4517,SAN ANDRES,2025-11
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Diciembre,12,2025,1827,2445,48,239,4559,SAN ANDRES,2025-12
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Enero,1,2026,1846,2454,48,241,4589,SAN ANDRES,2026-01
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Febrero,2,2026,1853,2459,48,242,4602,SAN ANDRES,2026-02
"Cooperativa de Ahorro y Crédito San Andrés, Limitada",Marzo,3,2026,1860,2474,48,239,4621,SAN ANDRES,2026-03
