COOPERATIVA,MES#,AÑO,ACTIVOS TOTALES,ACTIVOS NETOS,DISPONIBILIDADES,Depositos BCH hn,Depositos Bancos hn,INVERSIONES,Inversiones hn,Inversiones FEC hn,PRESTAMOS,Vigentes hn,Atrasados hn,Vencidos hn,Demanda Judicial hn,CUENTAS X COBRAR,ACTIVOS EVENTUALES,"PROPIEDAD, PLANTA, EQUIPO",CARGOS DIFERIDOS,ACTIVOS DE INVERSION,ACTIVOS INTANGIBLES,PASIVOS TOTALES,EXIGIBILIDADES INMEDIATAS,EXIGIBILIDADES X DEPOSITOS,Depositos Ahorro hn,DPF hn,OTRAS EXIGIBILIDADES,OBLIGACIONES BANCARIAS,CREDITOS DIFERIDOS,PROVISIONES DE VALUACION,PROVISIONES EVENTUALES,PATRIMONIO,PATRIMONIO PRIMARIO,Aportaciones,Reserva,PATRIMONIO COMPLEMENTARIO,PROPIEDAD PLANTA EQUIPO
4 DE JUNIO,9,2023,105570109,105570109,2991838,0,2492838,5101000,0,5101000,97477271,91550102,4949736,977431,0,0,0,0,0,0,0,0,0,0,13326729,45295000,0,0,0,0,0,0,0,0,0,0,
4 DE JUNIO,10,2023,106251054,106251054,2825882,0,2326882,5200000,0,5200000,98225172,93071804,4098866,1054501,0,0,0,0,0,0,0,0,0,0,12901298,45295000,0,0,0,0,0,0,0,0,0,0,
4 DE JUNIO,11,2023,108290518,108290518,6767537,0,6268537,5200000,0,5200000,96322981,91438488,3838270,1046223,0,0,0,0,0,0,0,0,0,0,12931805,45295000,0,0,0,0,0,0,0,0,0,0,
4 DE JUNIO,12,2023,107039737,107039737,8530098,0,8336598,5200000,0,5200000,93309639,88418794,3845813,1045032,0,0,0,0,0,0,0,0,0,0,11916045,45295000,0,0,0,0,0,0,0,0,0,0,
4 DE JUNIO,1,2024,107077553,107077553,17298677,0,16784677,5200000,0,5200000,84578876,79912265,3622648,1043962,0,0,0,0,0,0,0,0,0,0,10946365,45535000,0,0,0,0,0,0,0,0,0,0,
4 DE JUNIO,2,2024,109040706,109040706,19390428,0,18876428,5200000,0,5200000,84450278,79184695,4219927,1045654,0,0,0,0,0,0,0,0,0,0,11345676,45535000,0,0,0,0,0,0,0,0,0,0,
4 DE JUNIO,3,2024,119365012,115484222,16042213,0,15515880,5200000,0,5200000,89651421,84249745,4304621,1097054,0,5455347,0,2942288,73743,0,0,68709294,4889230,57577699,12042699,45535000,0,1229206,278746,3880790,853621,50655719,49318362,49063564,254798,1337357,
4 DE JUNIO,4,2024,118954529,114937203,8519270,0,7992930,5200000,0,5200000,96062118,90719752,4250926,1091438,0,5703358,0,2974790,494993,0,0,66963554,3119631,57382806,11802806,45580000,0,1208830,375374,4017326,859584,51990976,49480790,49225992,254798,2510185,
4 DE JUNIO,5,2024,120550894,116466494,4190696,0,3664352,5200000,5200000,0,102065384,96697713,4265762,1101908,0,5784518,0,3046252,264044,0,0,67596816,3221210,57829499,12249499,45580000,0,1185550,469607,4084400,806549,52954079,50334928,50080130,254798,2619150,
4 DE JUNIO,6,2024,120416542,116284511,4878160,0,4351788,5200000,0,5200000,101372192,96026653,4252580,1092958,0,5680269,0,3073207,212714,0,0,67349803,2532142,58475774,12895774,45580000,0,1162315,566908,4132031,480630,53066740,50366072,50111274,254798,2700667,
4 DE JUNIO,7,2024,122087013,117778108,6032381,0,5506013,5200000,0,5200000,101803987,96602246,4086050,1115690,0,5683049,0,3133578,234018,0,0,68540214,3470188,58648785,13068785,45580000,0,1138689,605965,4308905,367679,53546801,50731592,50476794,254798,2815209,
4 DE JUNIO,8,2024,123615299,119179173,5098272,0,4571893,5200000,0,5200000,103524406,97399403,4876841,1248162,0,6452918,0,3154862,184841,0,0,0,3922091,58929353,13349353,45580000,0,1114932,661623,4436126,502679,54048495,51100002,50845204,254798,2948492,
4 DE JUNIO,9,2024,127496928,122933463,5225317,0,4913402,5200000,0,5200000,107954880,101119902,5594985,1239991,0,5785076,0,3183070,148585,0,0,72539742,3676264,59363095,13783095,45580000,0,3590384,734317,4563465,612215,54957188,51818299,51563501,254798,3138888,
4 DE JUNIO,10,2024,128786661,123995693,4252363,0,3740384,5200000,0,5200000,110284641,102999944,5916906,1367790,0,5713397,0,3183070,153190,0,0,73063764,4004235,59436622,13856622,45580000,0,3524878,810063,4790968,496995,55722898,52485708,52230910,254798,3237189,
4 DE JUNIO,11,2024,131122582,126105113,4084624,0,3572544,5200000,0,5200000,112798870,105514587,5920446,1363836,0,5714241,0,3211998,112849,0,0,75696915,4752039,59574857,13994857,45580000,0,4845561,899991,5017469,606995,55425669,52078705,51823907,254798,3346963,
4 DE JUNIO,12,2024,127822639,123247033,3057779,0,2405614,5400000,0,5400000,110317438,103552001,5937163,828272,0,5759160,0,3211998,76264,0,0,72147000,1977387,59216646,13636646,45580000,0,4748851,955775,4575606,672732,55675640,52764412,52386442,377970,2911227,
4 DE JUNIO,1,2025,127940376,123287894,5754332,0,5132081,5400000,0,5400000,107592955,100823352,5945923,823679,0,5868079,0,3253550,71460,0,0,72789522,2753824,59023461,13443461,45580000,0,4681353,976712,4652482,701688,55150856,53025564,52647594,377970,2125291,
4 DE JUNIO,2,2025,129220241,124329963,8543391,0,8021096,5400000,0,5400000,105802803,99132177,5851294,819331,0,5893662,0,3253550,326835,0,0,72627278,2009718,59407557,13827557,45580000,0,4596415,994320,4890278,728987,56592965,53376737,52998767,377970,3216227,
4 DE JUNIO,3,2025,129528026,124486269,4494727,0,4002417,5400000,0,5400000,110193831,103443939,5816547,933344,0,5846042,0,3308508,284918,0,0,72030645,2423606,58312728,14162728,44150000,0,4510372,1021879,5041757,720300,57497383,54165380,53787410,377970,3332002,
4 DE JUNIO,4,2025,131083844,125894700,2850252,0,2357860,5400000,0,5400000,112829559,106014945,5890372,924242,0,6113869,0,3314212,575952,0,0,72623476,2241137,58853434,14703434,44150000,0,4428958,1114313,5189144,796488,58460369,54968092,54590122,377970,3492277,
4 DE JUNIO,5,2025,131770296,126483672,2867814,0,2425324,5400000,0,5400000,113454762,106636020,5815565,1003176,0,6234057,0,3314212,499451,0,0,73019233,2112604,59223972,15773972,43450000,0,4341899,1180645,5286624,873488,58751065,55184821,54806851,377970,3566243,
4 DE JUNIO,6,2025,132251417,126878471,3755447,0,3322887,5400000,0,5400000,113160193,106574034,5594733,991425,0,6198385,0,3314212,423180,0,0,73264581,2246292,59275192,15825192,43450000,0,4285672,1243989,5372946,840488,58986837,55322899,54944929,377970,3663938,
4 DE JUNIO,7,2025,133385680,127838143,4178823,0,3746218,5400000,0,5400000,113793902,107344889,5420780,1028232,0,6271715,0,3314212,427028,0,0,73901569,2239943,59736852,16286852,43450000,0,4199486,1261073,5547537,916676,59484114,55648523,55270553,377970,3835590,
4 DE JUNIO,8,2025,135347205,129525605,3418141,0,2934534,5400000,0,5400000,116486848,110416528,4868282,1202037,0,6380206,0,3314212,347798,0,0,74880887,2381653,60208564,16758564,43450000,0,4111969,1257910,5821600,1099190,60466319,56298628,55920658,377970,4167691,
4 DE JUNIO,9,2025,136325403,130360154,3658125,0,3375627,5400000,0,5400000,117026808,111026449,4810233,1190125,0,6656711,0,3314212,269547,0,0,75271298,2692529,60134897,17184897,42950000,0,3983945,1268486,5965249,1226190,61054107,56748973,56371003,377970,4305133,
4 DE JUNIO,11,2025,137493550,131215199,7051721,0,6588062,5600000,0,5600000,114717763,108684485,4758893,1274384,0,6616861,0,3349760,157445,0,0,76072528,3007653,60417054,17617054,42800000,0,3802192,1289707,6278351,1277567,61421024,56759568,56381598,377970,4661456,
4 DE JUNIO,12,2025,137012115,130709956,6763213,0,6610165,5600000,0,5600000,114657028,108251804,5113988,1291235,0,6558902,0,3352158,80814,0,0,75346881,3080369,59669640,16869640,42800000,0,3703301,1313071,6302159,1278339,61665236,57381869,56816602,565267,4283366,
4 DE JUNIO,1,2026,137623181,131215176,8970880,0,8537156,5600000,0,5600000,112477794,105989632,5202940,1285222,0,7146399,0,3352158,75950,0,0,76665773,4404827,59540759,16740759,42800000,0,3617005,1336235,6408005,1358941,60957410,57865734,57300466,565267,3091676,
4 DE JUNIO,2,2026,139021581,132442234,11985763,0,11537033,5600000,0,5600000,111049189,104245861,5533792,1269535,0,6923404,0,3395449,67776,0,0,77377781,4459700,59914575,17114575,42800000,0,3516077,1359972,6579347,1548109,61643801,58432222,57866955,565267,3211579,
4 DE JUNIO,3,2026,140386238,133653252,11555216,,,5600000,,,112773949,,,,,6984385,0,,55502,0,0,76916492,3453058,60181022,17381022,42800000,0,3417700,1361705,6732986,1770018,63469745,58715278,58150011,565267,4754467,3417184
APAGUIZ,1,2019,518334814,518334814,81367100,0,70813063,124258151,93402590,28248732,312709563,269425728,20762318,22521516,0,0,0,0,0,0,0,0,0,0,171385692,71157808,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,2,2019,526407010,526407010,88080482,0,77307889,132267984,101402590,28248732,306058544,259181054,22396401,24481088,0,0,0,0,0,0,0,0,0,0,178306894,69776448,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,3,2019,528346584,528346584,89168959,0,78271602,132267869,101402593,28248732,306909756,254291716,24590345,28027693,0,0,0,0,0,0,0,0,0,0,176299526,71070706,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,4,2019,549288372,549288372,88946168,0,76691051,132368897,101502475,28248732,327973307,276508178,22514655,28950473,0,0,0,0,0,0,0,0,0,0,174659951,72623006,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,5,2019,621647119,621647119,108830215,0,95181094,157127506,126218506,28248732,355689398,296012213,21736087,22407141,15533956,0,0,0,0,0,0,0,0,0,205634208,67600048,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,7,2019,572104651,572104651,73854869,0,61194583,132377715,101503195,28248732,365872067,310345553,28209598,27316915,0,0,0,0,0,0,0,0,0,0,173031361,70546326,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,8,2019,573311418,573311418,74478294,0,61618380,132384699,101503195,28248732,366448425,314771029,25243537,26433857,0,0,0,0,0,0,0,0,0,0,172395562,70870336,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,9,2019,575841053,575841053,77110824,0,66134058,132433143,101546615,28248732,366297086,313612041,26260100,26424944,0,0,0,0,0,0,0,0,0,0,173824053,70636730,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,10,2019,576870812,576870812,76067323,0,63055132,132434439,101546615,28248732,368369050,316850072,25314277,20563371,5641329,0,0,0,0,0,0,0,0,0,173502477,70631730,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,11,2019,579394310,579394310,77347678,0,64319275,132434900,101546615,28248732,369611732,315665443,20025896,16011045,17909346,0,0,0,0,0,0,0,0,0,173110949,72217388,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,12,2019,594951920,594951920,84201774,0,70947778,143374603,112487068,28248732,367375543,316423771,18979551,15910010,16062209,0,0,0,0,0,0,0,0,0,185896644,72750388,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,1,2020,609874759,609874759,103421224,0,90144915,147376327,116487068,28248732,359077208,311137883,17249191,14736339,15953792,0,0,0,0,0,0,0,0,0,196379679,73574570,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,2,2020,614502020,614502020,99635835,0,86218860,157381555,126487068,28248731,357484630,309416716,16977231,15136890,15953792,0,0,0,0,0,0,0,0,0,200937661,70408737,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,3,2020,620047163,620047163,105081102,0,91222239,157386798,126487074,28248732,357579263,297971076,24825662,19248568,15533956,0,0,0,0,0,0,0,0,0,202475188,69459424,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,4,2020,622629436,622629436,109671077,0,95760453,157394382,126487074,28248732,355563977,266669466,47194968,26165586,15533956,0,0,0,0,0,0,0,0,0,206444534,68606536,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,5,2020,621647119,621647119,108830215,0,95181094,157127506,126218506,28248732,355689398,296012213,21736087,22407141,15533956,0,0,0,0,0,0,0,0,0,205634208,67600048,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,6,2020,630656036,630656036,113492877,0,99670060,154114604,123218511,28248732,363048555,293063142,35222769,19942687,14819956,0,0,0,0,0,0,0,0,0,209517046,68246248,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,7,2020,634825996,634825996,129617830,0,115769177,142194870,111307324,28248732,363013296,288834750,41159908,18198680,14819956,0,0,0,0,0,0,0,0,0,212753790,67990823,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,8,2020,636357226,636357226,116758470,0,102840630,154181791,123307324,28248732,365416965,294021692,38568783,18006533,14819956,0,0,0,0,0,0,0,0,0,211084616,69240604,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,9,2020,645146592,645146592,124928586,0,111236283,154174853,123307327,28248731,366043153,305193620,31130321,15081462,14637748,0,0,0,0,0,0,0,0,0,216618168,69650104,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,10,2020,654996271,654996271,132584929,0,118977647,154161859,123307327,28248732,368249483,311272346,27603182,14736206,14637748,0,0,0,0,0,0,0,0,0,224960529,70178159,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,11,2020,656479407,656479407,133100836,0,119419406,152150559,121307927,28248732,371228012,314448440,27603691,14538132,14637748,0,0,0,0,0,0,0,0,0,226969654,69815446,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,12,2020,668719274,668719274,143904190,0,130282509,152228612,121396874,28248731,372586472,317178848,26634866,14135009,14637748,0,0,0,0,0,0,0,0,0,238902423,69464342,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,1,2021,678504910,678504910,142219226,0,128484767,168126555,137296874,28248732,368159129,314477942,25234546,13808892,14637748,0,0,0,0,0,0,0,0,0,254176448,58561585,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,2,2021,706915050,706915050,161179049,0,147277429,178124188,147296874,28248731,367611813,319237254,20433884,13302925,14637748,0,0,0,0,0,0,0,0,0,274417184,59272985,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,3,2021,728699095,728699095,183956145,0,170012837,178118526,147296878,28248732,366624424,316850454,22018438,13117783,14637748,0,0,0,0,0,0,0,0,0,286818109,58033585,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,4,2021,717416432,717416432,145625605,0,131789715,203164235,172344772,28248732,368626592,319032638,21224826,14012376,14356751,0,0,0,0,0,0,0,0,0,282840366,58553585,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,5,2021,745089538,745089538,163978459,0,150197276,203168273,172344772,28248732,377942806,329169532,19440882,14975639,14356751,0,0,0,0,0,0,0,0,0,287144168,79559898,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,6,2021,742135263,742135263,139754557,0,126075249,224284843,193479777,28248732,378095863,331687067,17713782,14464580,14230432,0,0,0,0,0,0,0,0,0,283058786,77002745,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,7,2021,739162906,739162906,133552165,0,119842465,224271164,193479777,28248732,381339577,338629180,14833108,13992456,13884832,0,0,0,0,0,0,0,0,0,277895705,75771388,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,8,2021,741643033,741643033,133676982,0,119851993,222288399,191479777,28248732,385677652,343013310,15076192,13703317,13884832,0,0,0,0,0,0,0,0,0,279453532,74563691,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,9,2021,745392776,745392776,135164910,0,121115987,222308005,191479781,28248732,387919861,342851120,17589948,13823841,13654950,0,0,0,0,0,0,0,0,0,282575913,73047468,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,10,2021,750902947,750902947,137874637,0,123820420,223310619,192479781,28248732,389717691,340729812,21229442,14230972,13527464,0,0,0,0,0,0,0,0,0,287426945,72413072,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,11,2021,762897387,762897387,146958995,0,133020990,223312526,192479781,28248732,392625866,345893647,19139321,14065432,13527464,0,0,0,0,0,0,0,0,0,296029057,74539212,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,12,2021,780448522,780448522,164027848,0,150157601,223520382,192663868,28248732,392900292,351142974,16881632,13675724,11199960,0,0,0,0,0,0,0,0,0,313744289,72323129,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,1,2022,810511089,810511089,200610426,0,186882350,223534703,192663868,28248731,386365960,342527588,15682362,16956048,11199960,0,0,0,0,0,0,0,0,0,339119126,72678283,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,2,2022,842000972,842000972,233130532,0,219487569,229036567,198163868,28248732,379833873,340624033,13766800,14243077,11199960,0,0,0,0,0,0,0,0,0,365999792,69671683,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,3,2022,854800627,854800627,226030390,0,212206518,249218631,218362631,28248732,379551606,340730912,14129616,14496472,10194605,0,0,0,0,0,0,0,0,0,377953537,68832683,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,4,2022,869750662,869750662,233614257,0,219634014,254229070,218372631,33248732,381907335,340334089,16435181,14943459,10194605,0,0,0,0,0,0,0,0,0,389464353,71132683,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,5,2022,867716191,867716191,222468487,0,208284699,254234865,218372631,33248732,391012839,350420323,15698510,14699400,10194605,0,0,0,0,0,0,0,0,0,387575003,69402683,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,6,2022,872165221,872165221,223147271,0,208807807,254236322,218372631,33248732,394781628,353802303,16171261,14773957,10034105,0,0,0,0,0,0,0,0,0,390609998,68581784,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,7,2022,873754234,873754234,219303671,0,204744356,256241372,220372690,33248732,398209191,355524354,18600869,14049861,10034105,0,0,0,0,0,0,0,0,0,388517010,68231784,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,8,2022,880099059,880099059,224044533,0,209263325,256244543,220372690,33248732,399809983,358011540,17883695,13979033,9935714,0,0,0,0,0,0,0,0,0,392378254,68099647,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,9,2022,881744577,881744577,224804609,0,209827091,256260380,220372749,33248732,400679588,359523919,17501847,13933927,9719894,0,0,0,0,0,0,0,0,0,393881582,67421784,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,10,2022,897482505,897482505,202366911,0,186104902,286266175,250372749,33248732,408849419,366838266,18234780,14056477,9719894,0,0,0,0,0,0,0,0,0,412379921,61916077,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,11,2022,905780751,905780751,215706670,0,199641165,281259684,245372749,33248732,408814397,367865354,17576319,13652829,9719894,0,0,0,0,0,0,0,0,0,419475196,61634077,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,12,2022,925877428,925877428,194369500,0,178178404,321414210,285530660,33248732,410093718,370470166,16557735,13619815,9446001,0,0,0,0,0,0,0,0,0,440149720,60486132,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,1,2023,947801426,947801426,226968797,0,210281733,321410118,285530660,33248732,399422511,358944074,17620120,13412314,9446001,0,0,0,0,0,0,0,0,0,462176226,57576632,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,2,2023,968363415,968363415,219838540,0,203158376,341411060,300030660,38748732,407113815,366358082,18174921,13134810,9446001,0,0,0,0,0,0,0,0,0,480145622,57576632,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,3,2023,981771634,981771634,233360151,0,216638034,341651899,300270202,38748732,406759584,365732679,17771286,14044842,9210776,0,0,0,0,0,0,0,0,0,490428922,57553632,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,4,2023,991926085,991926085,229460887,0,212555052,352148996,310770202,38748732,410316202,361744402,24337854,15023167,9210776,0,0,0,0,0,0,0,0,0,496721878,57553656,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,5,2023,1004023761,1004023761,259072333,0,242101450,331450667,290070202,38748732,413500761,364426858,23161331,16701794,9210776,0,0,0,0,0,0,0,0,0,507986582,56283932,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,6,2023,997475550,997475550,257717977,0,240682483,321453319,280070262,38748732,418304254,372072507,21383725,15637244,9210776,0,0,0,0,0,0,0,0,0,498877245,56300932,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,7,2023,1000818313,1000818313,234212035,0,217203095,341451616,300070262,38748732,425154662,380169464,20699637,15074783,9210776,0,0,0,0,0,0,0,0,0,501221722,55893999,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,8,2023,1013231990,1013231990,224395331,0,206999042,351454723,300070262,48748732,437381936,391807833,21906684,14456642,9210776,0,0,0,0,0,0,0,0,0,504223559,55874999,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,9,2023,1037854854,1037854854,232469192,0,214788390,351478373,300090067,48748732,453907289,410545928,19316524,14834060,9210776,0,0,0,0,0,0,0,0,0,511403083,56124999,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,10,2023,1038078780,1038078780,228743837,0,210940795,351481908,300090067,48748732,457853035,415575472,21148342,14550918,6578301,0,0,0,0,0,0,0,0,0,512189959,55894999,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,11,2023,1043386862,1043386862,199344009,0,184060614,389372218,334090067,50092000,454670635,407862305,25707431,14522596,6578301,0,0,0,0,0,0,0,0,0,513406049,55789999,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,12,2023,1063255161,1063255161,181512857,0,166176685,420469007,365187908,50092000,461273297,416237653,24207025,14250316,6578301,0,0,0,0,0,0,0,0,0,532103711,55765231,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,1,2024,1080813728,1080813728,190106761,0,174721446,425243417,367187908,52867000,465463550,419456429,24854008,14574811,6578301,0,0,0,0,0,0,0,0,0,541299733,59192069,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,2,2024,1082467686,1082467686,174542882,0,159157874,443645094,382911172,55366999,464279710,417120521,24887961,15692926,6578301,0,0,0,0,0,0,0,0,0,544360964,56285069,0,0,0,0,0,0,0,0,0,0,
APAGUIZ,3,2024,1192347383,1144821519,176608375,0,161772829,444259203,372911280,65367000,469004909,419418161,27111411,15897034,6578301,54001923,2389041,45321083,322373,0,440476,808129271,7078826,615664097,543207439,60285069,0,134002665,289269,47525864,3568549,384218114,300187414,295824940,4362473,84030700,
APAGUIZ,4,2024,1199047616,1151322028,183117284,0,168278814,444263180,372911280,65367000,469701822,419161423,26148728,17813368,6578301,53222386,2389041,45585808,327619,0,440476,810335332,4249436,621707356,548848131,60700069,0,132548863,287538,47725588,3816549,388712287,300449190,296086716,4362473,88263097,
APAGUIZ,5,2024,1206700410,1158313038,164288111,0,149477305,454264877,382911280,65367000,498069454,445136283,27687363,18667505,6578301,41242098,2389041,45682981,323372,0,440476,815310422,5321817,624114150,551442167,60556569,0,133094341,285593,48387372,4107147,391389992,302422688,298060215,4362473,88967304,
APAGUIZ,6,2024,1217115850,1168068779,158711901,0,144094683,454412023,392911482,55500000,524837136,472312783,28332504,17635000,6556849,30291693,2389041,45758774,274806,0,440476,819437971,3508241,629516704,555290762,62316569,0,132905111,283284,49047071,4177558,397677882,307511467,303148994,4362473,90166414,
APAGUIZ,7,2024,1235613952,1185903186,153804854,0,139098508,454409404,392911482,55500000,556362587,505632199,29316536,16849341,4564509,19711005,4826965,45783455,275206,0,440476,828769360,4696482,634020692,558311329,63731569,0,135478377,240331,49710766,4622710,406844596,311054523,306692049,4362473,95790073,
APAGUIZ,8,2024,1227561739,1177169528,126323154,0,111788640,463199491,396695482,60500000,563567960,513998223,30281032,16800489,2488214,20367584,7469701,45921663,271710,0,440476,0,5659916,623623230,551089621,60746569,0,134149041,272746,50392211,4864633,408599962,311781370,307418897,4362473,96818591,
APAGUIZ,9,2024,1233934576,1182880320,110685008,0,96631934,473220718,411695685,55500000,574925629,526787937,29845092,15804385,2488214,21983319,6487976,45925959,265491,0,440476,817281561,3469115,622891160,551603895,59996569,0,134417350,346383,51054256,5103295,416653019,316607084,312244611,4362473,100045934,
