COOPERATIVA,MES#,AÑO,SOLVENCIA,RANGO SOLVENCIA,MOROSIDAD,RANGO MOROSIDAD,COBERTURA MORA,RANGO COBERTURA MORA,LIQUIDEZ,RANGO LIQUIDEZ,ROA,RANGO ROA,ROE,RANGO ROE,AUTOSUFICIENCIA,RANGO AUTOSUFICIENCIA
MX EMPLEADOS UNICOMER,9,2019,0.0,E,0.0,A,,,,,3.26,A,,,112.89,B
MX EMPLEADOS UNICOMER,10,2019,0.0,E,0.0,A,,,,,3.36,A,,,112.72,B
MX EMPLEADOS UNICOMER,11,2019,0.0,E,3.82,B,0.0,E,,,3.6,A,,,112.71,B
MX EMPLEADOS UNICOMER,12,2019,0.0,E,2.76,B,0.0,E,,,2.02,A,,,105.39,C
MX EMPLEADOS UNICOMER,1,2020,0.0,E,2.71,B,0.0,E,,,0.27,E,,,109.16,C
MX EMPLEADOS UNICOMER,2,2020,0.0,E,3.65,B,0.0,E,,,0.7,A,,,112.82,B
MX EMPLEADOS UNICOMER,3,2020,0.0,E,3.3,B,0.0,E,,,1.13,A,,,112.5,B
MX EMPLEADOS UNICOMER,4,2020,0.0,E,2.89,B,0.0,E,,,1.15,A,,,110.55,B
MX EMPLEADOS UNICOMER,5,2020,0.0,E,71.11,E,0.0,E,,,0.48,C,,,103.6,C
MX EMPLEADOS UNICOMER,6,2020,0.0,E,98.31,E,0.0,E,,,-0.08,E,,,99.48,C
MX EMPLEADOS UNICOMER,7,2020,0.0,E,95.11,E,0.0,E,,,-0.71,E,,,95.76,C
MX EMPLEADOS UNICOMER,8,2020,0.0,E,94.06,E,0.0,E,,,-1.31,E,,,92.89,D
MX EMPLEADOS UNICOMER,9,2020,0.0,E,12.89,E,0.0,E,,,1.87,A,,,109.51,C
MX EMPLEADOS UNICOMER,10,2020,0.0,E,2.11,A,0.0,E,,,2.05,A,,,109.77,C
MX EMPLEADOS UNICOMER,11,2020,0.0,E,0.42,A,0.0,E,,,2.21,A,,,110.02,B
MX EMPLEADOS UNICOMER,12,2020,0.0,E,1.17,A,0.0,E,,,2.14,A,,,108.54,C
MX EMPLEADOS UNICOMER,1,2021,0.0,E,1.67,A,0.0,E,,,0.28,E,,,115.86,B
MX EMPLEADOS UNICOMER,2,2021,0.0,E,7.05,D,0.0,E,,,0.44,C,,,112.37,B
MX EMPLEADOS UNICOMER,3,2021,0.0,E,4.72,B,0.0,E,,,0.77,A,,,112.88,B
MX EMPLEADOS UNICOMER,5,2021,0.0,E,2.11,A,0.0,E,,,1.28,A,,,111.88,B
MX EMPLEADOS UNICOMER,6,2021,0.0,E,1.17,A,0.0,E,,,1.34,A,,,110.55,B
MX EMPLEADOS UNICOMER,7,2021,0.0,E,2.02,A,0.0,E,,,1.61,A,,,111.15,B
MX EMPLEADOS UNICOMER,8,2021,0.0,E,3.16,B,0.0,E,,,1.97,A,,,111.48,B
MX EMPLEADOS UNICOMER,9,2021,0.0,E,2.38,A,0.0,E,,,2.18,A,,,111.74,B
MX EMPLEADOS UNICOMER,10,2021,0.0,E,3.26,B,0.0,E,,,2.5,A,,,111.42,B
MX EMPLEADOS UNICOMER,12,2021,0.0,E,0.81,A,0.0,E,,,2.62,A,,,109.41,C
MX EMPLEADOS UNICOMER,1,2022,0.0,E,1.19,A,0.0,E,,,0.21,E,,,113.19,B
MX EMPLEADOS UNICOMER,2,2022,0.0,E,3.46,B,0.0,E,,,0.39,D,,,111.47,B
MX EMPLEADOS UNICOMER,3,2022,0.0,E,4.59,B,0.0,E,,,0.61,B,,,111.12,B
MX EMPLEADOS UNICOMER,4,2022,0.0,E,3.4,B,0.0,E,,,0.83,A,,,110.5,B
MX EMPLEADOS UNICOMER,5,2022,0.0,E,6.72,C,0.0,E,,,1.0,A,,,110.5,B
MX EMPLEADOS UNICOMER,6,2022,0.0,E,0.55,A,0.0,E,,,1.2,A,,,110.6,B
MX EMPLEADOS UNICOMER,7,2022,0.0,E,1.61,A,0.0,E,,,1.26,A,,,109.69,C
MX EMPLEADOS UNICOMER,8,2022,0.0,E,3.04,B,0.0,E,,,1.53,A,,,110.12,B
MX EMPLEADOS UNICOMER,9,2022,0.0,E,1.47,A,0.0,E,,,1.57,A,,,109.01,C
MX EMPLEADOS UNICOMER,10,2022,0.0,E,1.5,A,0.0,E,,,1.68,A,,,108.29,C
MX EMPLEADOS UNICOMER,11,2022,0.0,E,0.92,A,0.0,E,,,1.93,A,,,109.02,C
MX EMPLEADOS UNICOMER,12,2022,0.0,E,0.48,A,0.0,E,,,1.5,A,,,105.85,C
MX EMPLEADOS UNICOMER,1,2023,0.0,E,2.11,A,0.0,E,,,0.24,E,,,112.04,B
MX EMPLEADOS UNICOMER,2,2023,0.0,E,2.46,A,0.0,E,,,0.58,B,,,114.16,B
MX EMPLEADOS UNICOMER,3,2023,0.0,E,1.19,A,0.0,E,,,0.6,B,,,108.97,C
MX EMPLEADOS UNICOMER,4,2023,0.0,E,0.61,A,0.0,E,,,0.94,A,,,110.73,B
MX EMPLEADOS UNICOMER,5,2023,0.0,E,3.49,B,0.0,E,,,1.25,A,,,111.34,B
MX EMPLEADOS UNICOMER,6,2023,0.0,E,0.64,A,0.0,E,,,1.53,A,,,112.11,B
MX EMPLEADOS UNICOMER,7,2023,0.0,E,1.41,A,0.0,E,,,1.76,A,,,112.02,B
MX EMPLEADOS UNICOMER,8,2023,0.0,E,2.24,A,0.0,E,,,1.98,A,,,112.04,B
MX EMPLEADOS UNICOMER,9,2023,0.0,E,1.18,A,0.0,E,,,2.11,A,,,111.45,B
MX EMPLEADOS UNICOMER,10,2023,0.0,E,1.97,A,0.0,E,,,2.43,A,,,112.0,B
MX EMPLEADOS UNICOMER,11,2023,0.0,E,1.68,A,0.0,E,,,2.7,A,,,112.25,B
MX EMPLEADOS UNICOMER,12,2023,0.0,E,1.28,A,0.0,E,,,2.61,A,,,109.74,C
MX EMPLEADOS UNICOMER,1,2024,0.0,E,2.05,A,0.0,E,,,0.28,E,,,113.92,B
MX EMPLEADOS UNICOMER,2,2024,0.0,E,1.61,A,0.0,E,,,0.67,A,,,117.2,B
MX EMPLEADOS UNICOMER,3,2024,87.58,A,2.13,A,138.74,A,36.26,A,0.69,A,0.77,E,111.22,B
MX EMPLEADOS UNICOMER,4,2024,87.32,A,2.03,A,142.24,A,33.65,A,1.07,A,1.19,E,113.1,B
MX EMPLEADOS UNICOMER,5,2024,87.66,A,1.41,A,203.83,A,43.51,A,1.35,A,1.51,E,113.23,B
MX EMPLEADOS UNICOMER,6,2024,86.03,A,1.47,A,212.29,A,135.26,A,1.57,A,1.78,E,113.33,B
MX EMPLEADOS UNICOMER,7,2024,86.7,A,1.3,A,236.52,A,117.24,A,1.74,A,1.96,E,112.62,B
MX EMPLEADOS UNICOMER,8,2024,86.0,A,2.19,A,136.91,A,97.43,A,1.98,A,2.25,E,112.89,B
MX EMPLEADOS UNICOMER,9,2024,85.14,A,2.48,A,120.14,B,99.0,A,2.04,A,2.34,E,111.77,B
MX EMPLEADOS UNICOMER,10,2024,84.37,A,1.74,A,170.88,A,86.27,A,2.36,A,2.73,E,112.3,B
MX EMPLEADOS UNICOMER,11,2024,82.28,A,3.51,B,86.8,C,75.55,A,2.58,A,3.06,E,112.51,B
MX EMPLEADOS UNICOMER,12,2024,93.16,A,2.14,A,162.27,A,29.29,A,2.29,A,2.39,E,108.21,C
MX EMPLEADOS UNICOMER,1,2025,89.79,A,3.58,B,98.79,C,156.75,A,0.1,E,0.11,E,104.86,C
MX EMPLEADOS UNICOMER,2,2025,87.07,A,2.15,A,160.92,A,111.55,A,0.24,E,0.27,E,105.59,C
MX EMPLEADOS UNICOMER,3,2025,87.17,A,2.5,B,134.47,A,76.63,A,0.51,B,0.57,E,108.01,C
MX EMPLEADOS UNICOMER,4,2025,87.74,A,1.71,A,197.33,A,80.09,A,0.72,A,0.79,E,108.49,C
MX EMPLEADOS UNICOMER,5,2025,86.63,A,3.19,B,106.85,B,105.05,A,0.84,A,0.94,E,106.79,C
MX EMPLEADOS UNICOMER,6,2025,86.54,A,2.23,A,163.17,A,176.08,A,0.9,A,1.02,E,106.34,C
MX EMPLEADOS UNICOMER,7,2025,85.94,A,2.98,B,117.79,B,142.14,A,1.08,A,1.22,E,106.56,C
MX EMPLEADOS UNICOMER,8,2025,84.92,A,3.0,B,113.83,B,86.83,A,1.31,A,1.5,E,107.27,C
MX EMPLEADOS UNICOMER,9,2025,83.79,A,3.16,B,107.16,B,124.79,A,1.49,A,1.73,E,107.53,C
MX EMPLEADOS UNICOMER,10,2025,83.2,A,2.29,A,147.54,A,108.73,A,1.87,A,2.19,E,107.97,C
MX EMPLEADOS UNICOMER,11,2025,81.98,A,2.46,A,137.19,A,132.3,A,2.01,A,2.39,E,108.0,C
MX EMPLEADOS UNICOMER,12,2025,92.32,A,2.1,A,174.58,A,78.24,A,1.73,A,1.82,E,105.55,C
MX EMPLEADOS UNICOMER,1,2026,91.12,A,2.46,A,141.99,A,301.09,A,0.21,E,0.22,E,109.1,C
MX EMPLEADOS UNICOMER,2,2026,89.6,A,2.93,B,117.67,B,250.67,A,0.23,E,0.25,E,104.96,C
MX EMPLEADOS UNICOMER,3,2026,88.32,A,,,,,219.02,A,0.52,B,0.57,E,107.53,C
MX EMPLEADOS VICENTE CACERES,1,2025,74.37,A,0.0,A,,,58.5,A,0.86,A,1.1,E,267.58,A
MX EMPLEADOS VICENTE CACERES,2,2025,74.48,A,0.0,A,,,97.98,A,1.64,A,2.1,E,254.28,A
MX EMPLEADOS VICENTE CACERES,3,2025,72.48,A,0.0,A,,,112.21,A,1.15,A,1.51,E,170.6,A
MX EMPLEADOS VICENTE CACERES,4,2025,75.6,A,0.0,A,,,96.43,A,2.81,A,3.54,E,204.18,A
MX EMPLEADOS VICENTE CACERES,5,2025,75.72,A,0.0,A,,,95.36,A,3.56,A,4.48,E,209.31,A
MX EMPLEADOS VICENTE CACERES,6,2025,76.04,A,0.0,A,,,132.58,A,4.16,A,5.22,E,204.27,A
MX EMPLEADOS VICENTE CACERES,7,2025,76.0,A,0.0,A,,,156.76,A,4.75,A,5.96,E,201.83,A
MX EMPLEADOS VICENTE CACERES,8,2025,76.02,A,0.0,A,,,115.07,A,5.48,A,6.87,D,205.54,A
MX EMPLEADOS VICENTE CACERES,9,2025,75.98,A,0.0,A,,,105.76,A,6.32,A,7.93,D,211.63,A
MX EMPLEADOS VICENTE CACERES,10,2025,76.2,A,0.0,A,,,119.26,A,6.93,A,8.68,C,209.53,A
MX EMPLEADOS VICENTE CACERES,11,2025,76.38,A,0.0,A,,,142.89,A,6.73,A,8.4,D,186.17,A
MX EMPLEADOS VICENTE CACERES,12,2025,77.54,A,0.0,A,,,184.74,A,6.42,A,7.87,D,165.94,A
MX EMPLEADOS VICENTE CACERES,1,2026,72.41,A,0.0,A,,,103.18,A,0.76,A,0.99,E,239.87,A
MX EMPLEADOS VICENTE CACERES,2,2026,72.57,A,0.0,A,,,104.14,A,1.44,A,1.89,E,223.43,A
MX EMPLEADOS VICENTE CACERES,3,2026,76.12,A,,,,,152.03,A,1.74,A,2.17,E,176.25,A
MX ESFUERZO GENTE Y TRABAJO,1,2019,0.0,E,0.06,A,0.0,E,,,0.1,E,,,114.26,B
MX ESFUERZO GENTE Y TRABAJO,2,2019,0.0,E,0.06,A,0.0,E,,,0.14,E,,,110.11,B
MX ESFUERZO GENTE Y TRABAJO,3,2019,0.0,E,0.06,A,0.0,E,,,0.2,E,,,109.47,C
MX ESFUERZO GENTE Y TRABAJO,4,2019,0.0,E,0.06,A,0.0,E,,,0.1,E,,,103.67,C
MX ESFUERZO GENTE Y TRABAJO,5,2019,0.0,E,0.13,A,0.0,E,,,0.62,B,,,121.38,B
MX ESFUERZO GENTE Y TRABAJO,6,2019,0.0,E,10.43,E,0.0,E,,,1.71,A,,,130.42,B
MX ESFUERZO GENTE Y TRABAJO,6,2019,0.0,E,10.43,E,0.0,E,,,0.05,E,,,104.07,C
MX ESFUERZO GENTE Y TRABAJO,6,2019,0.0,E,0.06,A,0.0,E,,,5.43,A,,,130.42,B
MX ESFUERZO GENTE Y TRABAJO,6,2019,0.0,E,0.06,A,0.0,E,,,0.17,E,,,104.07,C
MX ESFUERZO GENTE Y TRABAJO,7,2019,0.0,E,0.06,A,0.0,E,,,0.26,E,,,105.38,C
MX ESFUERZO GENTE Y TRABAJO,8,2019,0.0,E,0.06,A,0.0,E,,,0.31,D,,,105.64,C
MX ESFUERZO GENTE Y TRABAJO,9,2019,0.0,E,0.06,A,0.0,E,,,0.34,D,,,105.47,C
MX ESFUERZO GENTE Y TRABAJO,10,2019,0.0,E,0.06,A,0.0,E,,,0.35,D,,,105.07,C
MX ESFUERZO GENTE Y TRABAJO,11,2019,0.0,E,0.06,A,0.0,E,,,0.28,E,,,103.71,C
MX ESFUERZO GENTE Y TRABAJO,12,2019,0.0,E,0.12,A,0.0,E,,,0.16,E,,,101.82,C
MX ESFUERZO GENTE Y TRABAJO,1,2020,0.0,E,0.12,A,0.0,E,,,0.1,E,,,114.57,B
MX ESFUERZO GENTE Y TRABAJO,2,2020,0.0,E,0.12,A,0.0,E,,,0.17,E,,,113.78,B
MX ESFUERZO GENTE Y TRABAJO,3,2020,0.0,E,0.12,A,0.0,E,,,0.36,D,,,121.26,B
MX ESFUERZO GENTE Y TRABAJO,4,2020,0.0,E,0.12,A,0.0,E,,,0.5,C,,,122.29,B
MX ESFUERZO GENTE Y TRABAJO,5,2020,0.0,E,0.13,A,0.0,E,,,0.62,B,,,121.38,B
MX ESFUERZO GENTE Y TRABAJO,6,2020,0.0,E,0.13,A,0.0,E,,,0.72,A,,,121.48,B
MX ESFUERZO GENTE Y TRABAJO,7,2020,0.0,E,0.13,A,0.0,E,,,0.86,A,,,121.5,B
MX ESFUERZO GENTE Y TRABAJO,8,2020,0.0,E,0.13,A,0.0,E,,,0.94,A,,,120.95,B
MX ESFUERZO GENTE Y TRABAJO,9,2020,0.0,E,0.13,A,0.0,E,,,1.05,A,,,119.52,B
MX ESFUERZO GENTE Y TRABAJO,10,2020,0.0,E,0.14,A,0.0,E,,,1.11,A,,,118.11,B
MX ESFUERZO GENTE Y TRABAJO,11,2020,0.0,E,0.14,A,0.0,E,,,1.07,A,,,115.83,B
MX ESFUERZO GENTE Y TRABAJO,12,2020,0.0,E,0.22,A,0.0,E,,,0.0,E,,,100.0,C
MX ESFUERZO GENTE Y TRABAJO,1,2021,0.0,E,0.22,A,0.0,E,,,0.05,E,,,108.51,C
MX ESFUERZO GENTE Y TRABAJO,2,2021,0.0,E,0.22,A,0.0,E,,,0.08,E,,,106.61,C
MX ESFUERZO GENTE Y TRABAJO,3,2021,0.0,E,0.16,A,0.0,E,,,0.11,E,,,105.74,C
MX ESFUERZO GENTE Y TRABAJO,4,2021,0.0,E,0.16,A,0.0,E,,,0.14,E,,,105.43,C
MX ESFUERZO GENTE Y TRABAJO,5,2021,0.0,E,0.17,A,0.0,E,,,0.16,E,,,105.02,C
MX ESFUERZO GENTE Y TRABAJO,6,2021,0.0,E,0.16,A,0.0,E,,,0.19,E,,,104.96,C
MX ESFUERZO GENTE Y TRABAJO,7,2021,0.0,E,0.16,A,0.0,E,,,0.24,E,,,105.21,C
MX ESFUERZO GENTE Y TRABAJO,8,2021,0.0,E,0.15,A,0.0,E,,,0.29,E,,,105.53,C
MX ESFUERZO GENTE Y TRABAJO,9,2021,0.0,E,0.15,A,0.0,E,,,0.37,D,,,106.18,C
MX ESFUERZO GENTE Y TRABAJO,10,2021,0.0,E,0.15,A,0.0,E,,,0.29,E,,,105.53,C
MX ESFUERZO GENTE Y TRABAJO,11,2021,0.0,E,0.15,A,0.0,E,,,0.98,A,,,114.64,B
MX ESFUERZO GENTE Y TRABAJO,12,2021,0.0,E,0.15,A,0.0,E,,,0.0,E,,,100.0,C
MX ESFUERZO GENTE Y TRABAJO,1,2022,0.0,E,0.15,A,0.0,E,,,0.19,E,,,131.98,B
MX ESFUERZO GENTE Y TRABAJO,2,2022,0.0,E,0.15,A,0.0,E,,,0.32,D,,,126.26,B
MX ESFUERZO GENTE Y TRABAJO,3,2022,0.0,E,0.15,A,0.0,E,,,0.41,D,,,121.56,B
MX ESFUERZO GENTE Y TRABAJO,4,2022,0.0,E,0.15,A,0.0,E,,,0.5,B,,,119.71,B
MX ESFUERZO GENTE Y TRABAJO,5,2022,0.0,E,0.15,A,0.0,E,,,0.55,B,,,116.81,B
MX ESFUERZO GENTE Y TRABAJO,6,2022,0.0,E,0.15,A,0.0,E,,,0.64,B,,,115.92,B
MX ESFUERZO GENTE Y TRABAJO,7,2022,0.0,E,1.67,A,0.0,E,,,0.74,A,,,116.12,B
MX ESFUERZO GENTE Y TRABAJO,8,2022,0.0,E,1.95,A,0.0,E,,,0.84,A,,,116.05,B
MX ESFUERZO GENTE Y TRABAJO,9,2022,0.0,E,2.6,B,0.0,E,,,0.94,A,,,116.07,B
MX ESFUERZO GENTE Y TRABAJO,10,2022,0.0,E,2.68,B,0.0,E,,,1.04,A,,,116.35,B
MX ESFUERZO GENTE Y TRABAJO,11,2022,0.0,E,2.58,B,0.0,E,,,1.16,A,,,116.4,B
MX ESFUERZO GENTE Y TRABAJO,12,2022,0.0,E,2.3,A,0.0,E,,,0.88,A,,,110.55,B
MX ESFUERZO GENTE Y TRABAJO,1,2023,0.0,E,4.4,B,0.0,E,,,0.11,E,,,116.57,B
MX ESFUERZO GENTE Y TRABAJO,3,2023,0.0,E,2.05,A,0.0,E,,,0.28,E,,,113.99,B
MX ESFUERZO GENTE Y TRABAJO,4,2023,0.0,E,2.41,A,0.0,E,,,0.39,D,,,114.63,B
MX ESFUERZO GENTE Y TRABAJO,5,2023,0.0,E,2.0,A,0.0,E,,,0.45,C,,,113.41,B
MX ESFUERZO GENTE Y TRABAJO,6,2023,0.0,E,2.09,A,0.0,E,,,0.53,B,,,113.4,B
MX ESFUERZO GENTE Y TRABAJO,7,2023,0.0,E,0.96,A,0.0,E,,,0.68,A,,,114.76,B
MX ESFUERZO GENTE Y TRABAJO,8,2023,0.0,E,1.12,A,0.0,E,,,0.78,A,,,114.67,B
MX ESFUERZO GENTE Y TRABAJO,9,2023,0.0,E,1.65,A,0.0,E,,,0.87,A,,,114.62,B
MX ESFUERZO GENTE Y TRABAJO,10,2023,0.0,E,1.23,A,0.0,E,,,0.98,A,,,114.78,B
MX ESFUERZO GENTE Y TRABAJO,11,2023,0.0,E,1.0,A,0.0,E,,,0.89,A,,,111.78,B
MX ESFUERZO GENTE Y TRABAJO,12,2023,0.0,E,0.31,A,0.0,E,,,0.78,A,,,109.17,C
MX ESFUERZO GENTE Y TRABAJO,1,2024,0.0,E,0.71,A,0.0,E,,,0.16,E,,,124.27,B
MX ESFUERZO GENTE Y TRABAJO,2,2024,0.0,E,0.28,A,0.0,E,,,0.26,E,,,118.82,B
MX ESFUERZO GENTE Y TRABAJO,3,2024,94.63,A,0.6,A,124.28,B,39.61,A,0.33,D,0.34,E,115.65,B
MX ESFUERZO GENTE Y TRABAJO,4,2024,94.33,A,1.59,A,47.71,E,53.65,A,0.37,D,0.39,E,113.05,B
MX ESFUERZO GENTE Y TRABAJO,5,2024,93.95,A,1.12,A,68.35,D,50.52,A,0.4,D,0.42,E,111.06,B
MX ESFUERZO GENTE Y TRABAJO,6,2024,93.86,A,1.59,A,47.99,E,54.44,A,0.4,D,0.42,E,109.27,C
MX ESFUERZO GENTE Y TRABAJO,7,2024,94.48,A,3.75,B,20.67,E,76.4,A,0.48,C,0.51,E,109.57,C
MX ESFUERZO GENTE Y TRABAJO,8,2024,94.39,A,3.02,B,25.21,E,42.85,A,0.59,B,0.62,E,110.29,B
MX ESFUERZO GENTE Y TRABAJO,9,2024,94.25,A,3.25,B,23.55,E,65.68,A,0.67,A,0.7,E,110.43,B
MX ESFUERZO GENTE Y TRABAJO,10,2024,94.69,A,1.45,A,52.93,E,47.51,A,0.73,A,0.77,E,110.21,B
MX ESFUERZO GENTE Y TRABAJO,11,2024,94.57,A,0.56,A,135.35,A,52.15,A,0.65,B,0.68,E,108.18,C
MX ESFUERZO GENTE Y TRABAJO,12,2024,94.92,A,0.59,A,130.93,A,101.63,A,0.5,C,0.52,E,105.59,C
MX ESFUERZO GENTE Y TRABAJO,1,2025,95.32,A,2.45,A,30.9,E,94.47,A,0.11,E,0.11,E,115.89,B
MX ESFUERZO GENTE Y TRABAJO,2,2025,95.02,A,1.36,A,55.27,E,54.59,A,0.23,E,0.24,E,116.9,B
MX ESFUERZO GENTE Y TRABAJO,3,2025,91.16,A,2.78,B,25.99,E,46.37,A,0.31,D,0.34,E,116.39,B
MX ESFUERZO GENTE Y TRABAJO,4,2025,90.93,A,4.48,B,15.81,E,34.9,A,0.34,D,0.37,E,113.27,B
MX ESFUERZO GENTE Y TRABAJO,5,2025,90.06,A,4.38,B,15.95,E,32.15,A,0.37,D,0.41,E,111.42,B
MX ESFUERZO GENTE Y TRABAJO,6,2025,90.03,A,3.39,B,20.97,E,34.28,A,0.38,D,0.42,E,109.41,C
MX ESFUERZO GENTE Y TRABAJO,7,2025,90.41,A,1.11,A,64.56,D,33.03,A,0.39,D,0.43,E,108.01,C
MX ESFUERZO GENTE Y TRABAJO,8,2025,90.25,A,1.02,A,70.5,D,43.61,A,0.39,D,0.43,E,107.05,C
MX ESFUERZO GENTE Y TRABAJO,9,2025,90.06,A,1.73,A,41.02,E,33.16,A,0.4,D,0.44,E,106.37,C
MX ESFUERZO GENTE Y TRABAJO,10,2025,88.35,A,1.58,A,43.58,E,65.67,A,0.44,C,0.5,E,106.51,C
MX ESFUERZO GENTE Y TRABAJO,11,2025,88.49,A,1.62,A,42.39,E,79.98,A,0.47,C,0.53,E,106.27,C
MX ESFUERZO GENTE Y TRABAJO,12,2025,88.41,A,0.18,A,393.62,A,69.9,A,0.58,B,0.65,E,106.96,C
MX ESFUERZO GENTE Y TRABAJO,1,2026,88.38,A,0.02,A,3229.06,A,60.22,A,0.17,E,0.19,E,123.88,B
MX ESFUERZO GENTE Y TRABAJO,2,2026,88.7,A,0.33,A,212.94,A,81.45,A,0.36,D,0.4,E,125.33,B
MX ESFUERZO GENTE Y TRABAJO,3,2026,88.12,A,,,,,32.68,A,0.54,B,0.61,E,125.71,B
MX FRATERNIDAD MUJERES,1,2019,0.0,E,59.07,E,0.0,E,,,-1.67,E,,,36.23,E
MX FRATERNIDAD MUJERES,2,2019,0.0,E,60.23,E,0.0,E,,,-2.41,E,,,47.31,E
MX FRATERNIDAD MUJERES,3,2019,0.0,E,61.6,E,0.0,E,,,-3.41,E,,,48.92,E
MX FRATERNIDAD MUJERES,4,2019,0.0,E,61.19,E,0.0,E,,,-4.37,E,,,49.38,E
MX FRATERNIDAD MUJERES,6,2019,0.0,E,7.75,D,0.0,E,,,0.63,B,,,113.9,B
MX FRATERNIDAD MUJERES,6,2019,0.0,E,7.75,D,0.0,E,,,-0.29,E,,,48.59,E
MX FRATERNIDAD MUJERES,6,2019,0.0,E,60.97,E,0.0,E,,,15.26,A,,,113.9,B
MX FRATERNIDAD MUJERES,6,2019,0.0,E,60.97,E,0.0,E,,,-6.99,E,,,48.59,E
MX FRATERNIDAD MUJERES,7,2019,0.0,E,62.01,E,0.0,E,,,-7.56,E,,,49.82,E
MX FRATERNIDAD MUJERES,8,2019,0.0,E,61.13,E,0.0,E,,,-7.51,E,,,51.78,E
MX FRATERNIDAD MUJERES,9,2019,0.0,E,56.45,E,0.0,E,,,-7.89,E,,,52.74,E
MX FRATERNIDAD MUJERES,10,2019,0.0,E,55.15,E,0.0,E,,,-8.23,E,,,55.27,E
MX FRATERNIDAD MUJERES,11,2019,0.0,E,52.28,E,0.0,E,,,-8.34,E,,,56.41,E
MX FRATERNIDAD MUJERES,1,2020,0.0,E,56.61,E,0.0,E,,,-1.57,E,,,33.14,E
MX FRATERNIDAD MUJERES,6,2020,0.0,E,60.32,E,0.0,E,,,-6.26,E,,,44.12,E
MX FRATERNIDAD MUJERES,12,2020,0.0,E,71.68,E,0.0,E,,,-9.94,E,,,43.56,E
MX FRATERNIDAD MUJERES,9,2021,0.0,E,62.36,E,0.0,E,,,-9.76,E,,,43.04,E
MX FRATERNIDAD MUJERES,10,2021,0.0,E,62.29,E,0.0,E,,,-10.43,E,,,44.66,E
MX FRATERNIDAD MUJERES,11,2021,0.0,E,61.99,E,0.0,E,,,-11.27,E,,,44.86,E
MX FRATERNIDAD MUJERES,12,2021,0.0,E,61.34,E,0.0,E,,,-13.77,E,,,42.31,E
MX FRATERNIDAD MUJERES,3,2022,0.0,E,72.03,E,0.0,E,,,-3.38,E,,,44.22,E
MX FRATERNIDAD MUJERES,4,2022,0.0,E,71.52,E,0.0,E,,,-4.59,E,,,41.74,E
MX FRATERNIDAD MUJERES,5,2022,0.0,E,74.39,E,0.0,E,,,-5.8,E,,,41.34,E
MX FRATERNIDAD MUJERES,6,2022,0.0,E,75.47,E,0.0,E,,,-7.19,E,,,40.53,E
MX GILDAN HONTEX,1,2019,0.0,E,0.0,A,,,,,0.22,E,,,124.46,B
MX GILDAN HONTEX,2,2019,0.0,E,0.0,A,,,,,0.33,D,,,117.3,B
MX GILDAN HONTEX,3,2019,0.0,E,0.0,A,,,,,0.61,B,,,121.2,B
MX GILDAN HONTEX,4,2019,0.0,E,0.0,A,,,,,0.84,A,,,121.92,B
MX GILDAN HONTEX,6,2019,0.0,E,0.0,A,,,,,1.35,A,,,123.69,B
MX GILDAN HONTEX,7,2019,0.0,E,0.0,A,,,,,1.53,A,,,124.03,B
MX GILDAN HONTEX,8,2019,0.0,E,0.0,A,,,,,1.8,A,,,124.99,B
MX GILDAN HONTEX,9,2019,0.0,E,0.0,A,,,,,2.11,A,,,125.81,B
MX GILDAN HONTEX,10,2019,0.0,E,0.0,A,,,,,1.94,A,,,120.91,B
MX GILDAN HONTEX,11,2019,0.0,E,0.0,A,,,,,2.06,A,,,120.16,B
MX GILDAN HONTEX,12,2019,0.0,E,0.0,A,,,,,0.24,E,,,101.73,C
MX GILDAN HONTEX,1,2020,0.0,E,0.0,A,,,,,0.31,D,,,134.7,B
MX GILDAN HONTEX,5,2021,0.0,E,0.0,A,,,,,1.17,A,,,126.19,B
MX GILDAN HONTEX,6,2021,0.0,E,0.0,A,,,,,1.51,A,,,127.92,B
MX GILDAN HONTEX,7,2021,0.0,E,0.0,A,,,,,1.68,A,,,126.43,B
MX GILDAN HONTEX,8,2021,0.0,E,0.0,A,,,,,1.01,A,,,112.09,B
MX GILDAN HONTEX,9,2021,0.0,E,0.0,A,,,,,1.37,A,,,114.48,B
MX GILDAN HONTEX,10,2021,0.0,E,0.0,A,,,,,1.66,A,,,114.94,B
MX GILDAN HONTEX,11,2021,0.0,E,0.0,A,,,,,1.54,A,,,112.94,B
MX GILDAN HONTEX,12,2021,0.0,E,0.0,A,,,,,1.19,A,,,108.64,C
MX GILDAN HONTEX,1,2022,0.0,E,0.0,A,,,,,0.04,E,,,104.26,C
MX GILDAN HONTEX,2,2022,0.0,E,0.0,A,,,,,0.12,E,,,108.66,C
MX GILDAN HONTEX,3,2022,0.0,E,0.0,A,,,,,0.87,A,,,134.92,B
MX GILDAN HONTEX,4,2022,0.0,E,0.0,A,,,,,1.9,A,,,140.55,B
MX GILDAN HONTEX,5,2022,0.0,E,0.0,A,,,,,2.72,A,,,147.1,A
MX GILDAN HONTEX,6,2022,0.0,E,0.0,A,,,,,3.67,A,,,156.5,A
MX GILDAN HONTEX,7,2022,0.0,E,0.0,A,,,,,4.39,A,,,160.14,A
MX GILDAN HONTEX,8,2022,0.0,E,0.0,A,,,,,5.3,A,,,165.33,A
MX GILDAN HONTEX,9,2022,0.0,E,0.0,A,,,,,6.09,A,,,168.4,A
